"","sites","siteID"
"5672","North Haven East SW11834",5672
"5673","North Haven East SW13578",5673
"5674","North Haven East SW18582",5674
"5675","North Haven East SW3253",5675
"5676","North Haven East SW4659",5676
"5677","North Pownal CE18462",5677
"5678","North Pownal CE19543x",5678
"5679","North Pownal CE4094",5679
"5680","North Pownal CE48288x",5680
"5681","North Pownal CE9492x",5681
"5682","North Pownal CEG_38",5682
"5683","North Pownal NW12784",5683
"5684","North Pownal NW1992",5684
"5685","North Pownal NW30810x",5685
"5686","North Pownal NW44591x",5686
"5687","North Pownal NW5339",5687
"5688","North Pownal NWG_22",5688
"5689","North Pownal SW12179",5689
"5690","North Pownal SW1733",5690
"5691","North Pownal SW17568",5691
"5692","North Pownal SW7021",5692
"5693","North Pownal SW8371",5693
"5694","North Sebago CE28238x",5694
"5695","North Sebago CE34447x",5695
"5696","North Sebago CE62554x",5696
"5697","North Sebago CE782",5697
"5698","North Sebago CE7887",5698
"5699","North Sebago NW12218",5699
"5700","North Sebago NW21864x",5700
"5701","North Sebago NW23991x",5701
"5702","North Sebago NW3072",5702
"5703","North Sebago NW5238",5703
"5704","North Sebago SW18150",5704
"5705","North Sebago SW1827",5705
"5706","North Sebago SW18398",5706
"5707","North Sebago SW549",5707
"5708","North Sebago SW6360",5708
"5709","North Waterford CE10204x",5709
"5710","North Waterford CE10523",5710
"5711","North Waterford CE14674",5711
"5712","North Waterford CE17095",5712
"5713","North Waterford CE8642",5713
"5714","North Waterford NW15720",5714
"5715","North Waterford NW2553",5715
"5716","North Waterford NW5425",5716
"5717","North Waterford NW6473",5717
"5718","North Waterford NW7543",5718
"5719","North Waterford SW11642",5719
"5720","North Waterford SW17405",5720
"5721","North Waterford SW2710x",5721
"5722","North Waterford SW5420",5722
"5723","North Waterford SW9198",5723
"5724","North Whitefield CE16773",5724
"5725","North Whitefield CE19630x",5725
"5726","North Whitefield CE27230x",5726
"5727","North Whitefield CE6824",5727
"5728","North Whitefield CE8192",5728
"5729","North Whitefield CE9293",5729
"5730","North Whitefield NW16717",5730
"5731","North Whitefield NW23241x",5731
"5732","North Whitefield NW39196x",5732
"5733","North Whitefield NW43306x",5733
"5734","North Whitefield NW7271",5734
"5735","North Whitefield NW8278x",5735
"5736","North Whitefield NW9283x",5736
"5737","North Whitefield NWG_20",5737
"5738","North Whitefield NWG_8",5738
"5739","North Whitefield SW13200x",5739
"5740","North Whitefield SW14495x",5740
"5741","North Whitefield SW18560",5741
"5742","North Whitefield SW25175x",5742
"5743","North Whitefield SW4351",5743
"5744","North Windham CE10664",5744
"5745","North Windham CE15614",5745
"5746","North Windham CE17377x",5746
"5747","North Windham CE25709x",5747
"5748","North Windham CE3893",5748
"5749","North Windham NW13485",5749
"5750","North Windham NW14212",5750
"5751","North Windham NW14685",5751
"5752","North Windham NW17558x",5752
"5753","North Windham NW3164x",5753
"5754","North Windham SW10576",5754
"5755","North Windham SW15344",5755
"5756","North Windham SW16407",5756
"5757","North Windham SW18464",5757
"5758","North Windham SW29604x",5758
"5759","Northeast Bluff NW1368",5759
"5760","Northeast Bluff NW14032",5760
"5761","Northeast Bluff NW17508",5761
"5762","Northeast Bluff NW4700",5762
"5763","Northeast Bluff NW9365",5763
"5764","Northeast Bluff SW12672",5764
"5765","Northeast Bluff SW15609",5765
"5766","Northeast Bluff SW17130",5766
"5767","Northeast Bluff SW18335",5767
"5768","Northeast Bluff SW7329",5768
"5769","Northeast Bluff SWB_4",5769
"5770","Norway CE16743",5770
"5771","Norway CE2245",5771
"5772","Norway CE2299",5772
"5773","Norway CE40172x",5773
"5774","Norway CE65946x",5774
"5775","Norway NW12002",5775
"5776","Norway NW15277",5776
"5777","Norway NW3409",5777
"5778","Norway NW35096x",5778
"5779","Norway NW6505",5779
"5780","Norway NWG_6",5780
"5781","Norway SW11761x",5781
"5782","Norway SW13533x",5782
"5783","Norway SW44131x",5783
"5784","Norway SW7242",5784
"5785","Norway SW9186",5785
"5786","Number Four Mtn CE10703",5786
"5787","Number Four Mtn CE13824x",5787
"5788","Number Four Mtn CE5080x",5788
"5789","Number Four Mtn CE6153",5789
"5790","Number Four Mtn CE8112",5790
"5791","Number Four Mtn NW11057",5791
"5792","Number Four Mtn NW13123",5792
"5793","Number Four Mtn NW14042",5793
"5794","Number Four Mtn NW833",5794
"5795","Number Four Mtn NW8488",5795
"5796","Number Four Mtn SW16914",5796
"5797","Number Four Mtn SW17080",5797
"5798","Number Four Mtn SW17801",5798
"5799","Number Four Mtn SW1906",5799
"5800","Number Four Mtn SW2120",5800
"5801","Number Nine Lake CE1253",5801
"5802","Number Nine Lake CE4335",5802
"5803","Number Nine Lake CE5701x",5803
"5804","Number Nine Lake CE6669",5804
"5805","Number Nine Lake CE8633",5805
"5806","Number Nine Lake SW1340",5806
"5807","Number Nine Lake SW13908",5807
"5808","Number Nine Lake SW2773",5808
"5809","Number Nine Lake SW412",5809
"5810","Number Nine Lake SW4149",5810
"5811","Oakfield CE3284",5811
"5812","Oakfield CE4116",5812
"5813","Oakfield CE4346",5813
"5814","Oakfield CE6161x",5814
"5815","Oakfield CE7370x",5815
"5816","Oakfield NW17609",5816
"5817","Oakfield NW30397x",5817
"5818","Oakfield NW55431x",5818
"5819","Oakfield NW7957",5819
"5820","Oakfield SW11739",5820
"5821","Oakfield SW160x",5821
"5822","Oakfield SW1736",5822
"5823","Oakfield SW18055",5823
"5824","Oakfield SW265",5824
"5825","Olamon CE3614x",5825
"5826","Olamon CE5174",5826
"5827","Olamon CE5228",5827
"5828","Olamon CE5747",5828
"5829","Olamon CE7171",5829
"5830","Olamon NW11060",5830
"5831","Olamon NW11258",5831
"5832","Olamon NW14588",5832
"5833","Olamon NW15910",5833
"5834","Olamon NW18463",5834
"5835","Olamon SW10222x",5835
"5836","Olamon SW16065",5836
"5837","Olamon SW16783",5837
"5838","Olamon SW510x",5838
"5839","Olamon SW6127",5839
"5840","Olamon SW7038",5840
"5841","Old Orchard Beach CE14114",5841
"5842","Old Orchard Beach CE27374x",5842
"5843","Old Orchard Beach CE2800",5843
"5844","Old Orchard Beach CE3321",5844
"5845","Old Orchard Beach CE7690",5845
"5846","Old Orchard Beach NW1219",5846
"5847","Old Orchard Beach NW14590",5847
"5848","Old Orchard Beach NW25233x",5848
"5849","Old Orchard Beach NW4240",5849
"5850","Old Orchard Beach NW5078",5850
"5851","Old Orchard Beach NWG_3",5851
"5852","Old Orchard Beach SW12389",5852
"5853","Old Orchard Beach SW15537",5853
"5854","Old Orchard Beach SW16085",5854
"5855","Old Orchard Beach SW16716",5855
"5856","Old Orchard Beach SW45156x",5856
"5857","Old Orchard Beach SWG_42",5857
"5858","Old Speck Mtn CE1101x",5858
"5859","Old Speck Mtn CE13606",5859
"5860","Old Speck Mtn CE14416",5860
"5861","Old Speck Mtn CE2520",5861
"5862","Old Speck Mtn CE8558",5862
"5863","Old Speck Mtn NW13300",5863
"5864","Old Speck Mtn NW13446",5864
"5865","Old Speck Mtn NW1357",5865
"5866","Old Speck Mtn NW4216",5866
"5867","Old Speck Mtn NW5401",5867
"5868","Old Town CE11343",5868
"5869","Old Town CE3727",5869
"5870","Old Town CE5193",5870
"5871","Old Town CE622",5871
"5872","Old Town CE698",5872
"5873","Old Town NW10102",5873
"5874","Old Town NW14751",5874
"5875","Old Town NW26620x",5875
"5876","Old Town NW4822",5876
"5877","Old Town NW6987",5877
"5878","Old Town SW10137x",5878
"5879","Old Town SW14624",5879
"5880","Old Town SW2203",5880
"5881","Old Town SW4718",5881
"5882","Old Town SW6139x",5882
"5883","Old Town SWG_41",5883
"5884","Oquossoc CE16556",5884
"5885","Oquossoc CE17457",5885
"5886","Oquossoc CE17771",5886
"5887","Oquossoc CE3294",5887
"5888","Oquossoc CE4110",5888
"5889","Oquossoc NW1301",5889
"5890","Oquossoc NW44974x",5890
"5891","Oquossoc NW5395x",5891
"5892","Oquossoc NW8692",5892
"5893","Oquossoc NW9000",5893
"5894","Oquossoc SW2064",5894
"5895","Oquossoc SW35114x",5895
"5896","Oquossoc SW4529x",5896
"5897","Oquossoc SW57748x",5897
"5898","Oquossoc SW68316x",5898
"5899","Orient CE14452",5899
"5900","Orient CE15986",5900
"5901","Orient CE18568",5901
"5902","Orient CE2406",5902
"5903","Orient CE8904",5903
"5904","Orient NW10999",5904
"5905","Orient NW14664",5905
"5906","Orient NW15046",5906
"5907","Orient NW15397",5907
"5908","Orient NW9362",5908
"5909","Orient SW13403",5909
"5910","Orient SW16828",5910
"5911","Orient SW1831",5911
"5912","Orient SW2249",5912
"5913","Orient SW3066x",5913
"5914","Orient SW9615x",5914
"5915","Orland CE13480",5915
"5916","Orland CE16248",5916
"5917","Orland CE17430",5917
"5918","Orland CE27881x",5918
"5919","Orland CE63801x",5919
"5920","Orland CWNewBlue09",5920
"5921","Orland CWNewBlue27x",5921
"5922","Orland NW11296",5922
"5923","Orland NW14976",5923
"5924","Orland NW18447x",5924
"5925","Orland NW44973x",5925
"5926","Orland NW65066x",5926
"5927","Orland SW13684x",5927
"5928","Orland SW14054",5928
"5929","Orland SW29386x",5929
"5930","Orland SW3612",5930
"5931","Orland SW36367x",5931
"5932","Orrs Island CE10344x",5932
"5933","Orrs Island CE23540x",5933
"5934","Orrs Island CE3274",5934
"5935","Orrs Island CE3848",5935
"5936","Orrs Island CE47350x",5936
"5937","Orrs Island NW10291",5937
"5938","Orrs Island NW17745",5938
"5939","Orrs Island NW43377x",5939
"5940","Orrs Island NW6011",5940
"5941","Orrs Island NW60719x",5941
"5942","Orrs Island NWG_26",5942
"5943","Orrs Island SW6777",5943
"5944","Orrs Island SW7312x",5944
"5945","Orrs Island SW7818x",5945
"5946","Orrs Island SW8198x",5946
"5947","Orrs Island SW8378x",5947
"5948","Otter Chain Ponds CE12666",5948
"5949","Otter Chain Ponds CE14557",5949
"5950","Otter Chain Ponds CE20877x",5950
"5951","Otter Chain Ponds CE22267x",5951
"5952","Otter Chain Ponds CE4438",5952
"5953","Otter Chain Ponds CE8233",5953
"5954","Otter Chain Ponds NW12118",5954
"5955","Otter Chain Ponds NW12159",5955
"5956","Otter Chain Ponds NW17355x",5956
"5957","Otter Chain Ponds NW17370",5957
"5958","Otter Chain Ponds NW2175",5958
"5959","Otter Chain Ponds NW9274x",5959
"5960","Otter Chain Ponds SW10615",5960
"5961","Otter Chain Ponds SW12546",5961
"5962","Otter Chain Ponds SW14069",5962
"5963","Otter Chain Ponds SW17269",5963
"5964","Otter Chain Ponds SW20259x",5964
"5965","Otter Chain Ponds SW2149",5965
"5966","Otter Chain Ponds SW34030x",5966
"5967","Oxbow East CE12695",5967
"5968","Oxbow East CE14210",5968
"5969","Oxbow East CE16651",5969
"5970","Oxbow East CE5398",5970
"5971","Oxbow East CE843",5971
"5972","Oxbow East NW10437",5972
"5973","Oxbow East NW11930",5973
"5974","Oxbow East NW3513",5974
"5975","Oxbow East NW4571",5975
"5976","Oxbow East NW7790",5976
"5977","Oxbow East SW17494",5977
"5978","Oxbow East SW21899x",5978
"5979","Oxbow East SW2381x",5979
"5980","Oxbow East SW4225",5980
"5981","Oxbow East SW605",5981
"5982","Oxbow West CE1229",5982
"5983","Oxbow West CE12407",5983
"5984","Oxbow West CE13212",5984
"5985","Oxbow West CE1398",5985
"5986","Oxbow West CE4852",5986
"5987","Oxbow West CW1142",5987
"5988","Oxbow West CW179",5988
"5989","Oxbow West CW2811",5989
"5990","Oxbow West CW4353",5990
"5991","Oxbow West CW7045",5991
"5992","Oxbow West SW4404",5992
"5993","Oxbow West SW5582",5993
"5994","Oxbow West SW6571",5994
"5995","Oxbow West SW8244",5995
"5996","Oxbow West SW8277",5996
"5997","Oxbrook Lakes CE16530",5997
"5998","Oxbrook Lakes CE17838",5998
"5999","Oxbrook Lakes CE8483x",5999
"6000","Oxbrook Lakes CE9123",6000
"6001","Oxbrook Lakes CE9126",6001
"6002","Oxbrook Lakes NW13423",6002
"6003","Oxbrook Lakes NW1461",6003
"6004","Oxbrook Lakes NW14912",6004
"6005","Oxbrook Lakes NW539",6005
"6006","Oxbrook Lakes NW6713",6006
"6007","Oxbrook Lakes SW13865",6007
"6008","Oxbrook Lakes SW4435",6008
"6009","Oxbrook Lakes SW4925",6009
"6010","Oxbrook Lakes SW7748",6010
"6011","Oxbrook Lakes SW9920",6011
"6012","Oxford CE1279",6012
"6013","Oxford CE18545x",6013
"6014","Oxford CE18604",6014
"6015","Oxford CE33247x",6015
"6016","Oxford CE7584",6016
"6017","Oxford NW10258",6017
"6018","Oxford NW11968",6018
"6019","Oxford NW15987",6019
"6020","Oxford NW2692",6020
"6021","Oxford NW71",6021
"6022","Oxford SW15030",6022
"6023","Oxford SW15148",6023
"6024","Oxford SW4033",6024
"6025","Oxford SW50528x",6025
"6026","Oxford SW9086x",6026
"6027","Oxford SWG_39",6027
"6028","Packard Lake CE12086",6028
"6029","Packard Lake CE14427",6029
"6030","Packard Lake CE14458",6030
"6031","Packard Lake CE16712",6031
"6032","Packard Lake CE8052",6032
"6033","Packard Lake NW16663",6033
"6034","Packard Lake NW17440",6034
"6035","Packard Lake NW5227",6035
"6036","Packard Lake NW5375",6036
"6037","Packard Lake NW9724",6037
"6038","Packard Lake SW13809",6038
"6039","Packard Lake SW16794",6039
"6040","Packard Lake SW5394",6040
"6041","Packard Lake SW957",6041
"6042","Packard Lake SW9623",6042
"6043","Palermo CE12654",6043
"6044","Palermo CE13018",6044
"6045","Palermo CE2535",6045
"6046","Palermo CE4992x",6046
"6047","Palermo CE9981",6047
"6048","Palermo CEG_48",6048
"6049","Palermo NW3451",6049
"6050","Palermo NW5654",6050
"6051","Palermo NW7168",6051
"6052","Palermo NW8293",6052
"6053","Palermo NW9750",6053
"6054","Palermo SW10938",6054
"6055","Palermo SW11100",6055
"6056","Palermo SW11230",6056
"6057","Palermo SW16355",6057
"6058","Palermo SW17005",6058
"6059","Parmachenee Lake CE16634",6059
"6060","Parmachenee Lake CE1868",6060
"6061","Parmachenee Lake CE22657x",6061
"6062","Parmachenee Lake CE3193",6062
"6063","Parmachenee Lake CE6463",6063
"6064","Parmachenee Lake NW13384",6064
"6065","Parmachenee Lake NW38942x",6065
"6066","Parmachenee Lake NW5509",6066
"6067","Parmachenee Lake NW6910",6067
"6068","Parmachenee Lake NW9134",6068
"6069","Parmachenee Lake SW154x",6069
"6070","Parmachenee Lake SW16114",6070
"6071","Parmachenee Lake SW2691",6071
"6072","Parmachenee Lake SW8346",6072
"6073","Parmachenee Lake SW9528",6073
"6074","Passadumkeag CE13927",6074
"6075","Passadumkeag CE14898",6075
"6076","Passadumkeag CE16420",6076
"6077","Passadumkeag CE7630",6077
"6078","Passadumkeag CE9711",6078
"6079","Passadumkeag NW10614",6079
"6080","Passadumkeag NW14169",6080
"6081","Passadumkeag NW18596",6081
"6082","Passadumkeag NW7514",6082
"6083","Passadumkeag NW8988",6083
"6084","Passadumkeag SW12499",6084
"6085","Passadumkeag SW14519",6085
"6086","Passadumkeag SW1630x",6086
"6087","Passadumkeag SW6350",6087
"6088","Passadumkeag SW8329",6088
"6089","Patten CE7916",6089
"6090","Patten NW1307",6090
"6091","Patten NW17057",6091
"6092","Patten NW3132x",6092
"6093","Patten NW6503",6093
"6094","Patten NW8769",6094
"6095","Patten SW10100",6095
"6096","Patten SW12151",6096
"6097","Patten SW14950",6097
"6098","Patten SW23853x",6098
"6099","Patten SW6001",6099
"6100","Paulette Brook CE11698",6100
"6101","Paulette Brook CE15020",6101
"6102","Paulette Brook CE3707",6102
"6103","Paulette Brook CE4707",6103
"6104","Paulette Brook CE8433",6104
"6105","Paulette Brook NW1025",6105
"6106","Paulette Brook NW17885",6106
"6107","Paulette Brook NW3473",6107
"6108","Paulette Brook NW5714",6108
"6109","Paulette Brook NW769",6109
"6110","Paulette Brook SW17120",6110
"6111","Paulette Brook SW7447",6111
"6112","Paulette Brook SW819",6112
"6113","Paulette Brook SW8721",6113
"6114","Paulette Brook SW9366",6114
"6115","Peaked Mtn CE12121",6115
"6116","Peaked Mtn CE14091",6116
"6117","Peaked Mtn CE17466x",6117
"6118","Peaked Mtn CE5255",6118
"6119","Peaked Mtn CE9777",6119
"6120","Peaked Mtn CW1230",6120
"6121","Peaked Mtn CW13609",6121
"6122","Peaked Mtn CW16942",6122
"6123","Peaked Mtn CW540",6123
"6124","Peaked Mtn CW6640",6124
"6125","Peaked Mtn Pond CE16042",6125
"6126","Peaked Mtn Pond CE1646x",6126
"6127","Peaked Mtn Pond CE2916",6127
"6128","Peaked Mtn Pond CE37212x",6128
"6129","Peaked Mtn Pond CE6742",6129
"6130","Peaked Mtn Pond NW1227",6130
"6131","Peaked Mtn Pond NW14561",6131
"6132","Peaked Mtn Pond NW50347x",6132
"6133","Peaked Mtn Pond NW50838x",6133
"6134","Peaked Mtn Pond SW11873x",6134
"6135","Peaked Mtn Pond SW2280x",6135
"6136","Peaked Mtn Pond SW4483",6136
"6137","Peaked Mtn Pond SW8592",6137
"6138","Peaked Mtn SW13412",6138
"6139","Peaked Mtn SW14868",6139
"6140","Peaked Mtn SW4714",6140
"6141","Peaked Mtn SW4814",6141
"6142","Peaked Mtn SW5386",6142
"6143","Pelletier Brook Lakes CE4177x",6143
"6144","Pelletier Brook Lakes CE5276",6144
"6145","Pelletier Brook Lakes CE5325",6145
"6146","Pelletier Brook Lakes CE791",6146
"6147","Pelletier Brook Lakes CE8038",6147
"6148","Pelletier Brook Lakes NW11812",6148
"6149","Pelletier Brook Lakes NW17553",6149
"6150","Pelletier Brook Lakes NW32850x",6150
"6151","Pelletier Brook Lakes NW7054x",6151
"6152","Pelletier Brook Lakes NW7888",6152
"6153","Pelletier Brook Lakes SW18364",6153
"6154","Pelletier Brook Lakes SW18528",6154
"6155","Pelletier Brook Lakes SW18567",6155
"6156","Pelletier Brook Lakes SW5817",6156
"6157","Pelletier Brook Lakes SW7564",6157
"6158","Pemadumcook Lake CE13599",6158
"6159","Pemadumcook Lake CE18548",6159
"6160","Pemadumcook Lake CE24062x",6160
"6161","Pemadumcook Lake CE2632",6161
"6162","Pemadumcook Lake CE654",6162
"6163","Pemadumcook Lake NW1244",6163
"6164","Pemadumcook Lake NW13690",6164
"6165","Pemadumcook Lake NW17101",6165
"6166","Pemadumcook Lake NW4093",6166
"6167","Pemadumcook Lake NW7417x",6167
"6168","Pemadumcook Lake SW12823",6168
"6169","Pemadumcook Lake SW5016",6169
"6170","Pemadumcook Lake SW5119",6170
"6171","Pemadumcook Lake SW5323",6171
"6172","Pemadumcook Lake SW7486",6172
"6173","Pemaquid Point NW11825",6173
"6174","Pemaquid Point NW1803x",6174
"6175","Pemaquid Point NW23791x",6175
"6176","Pemaquid Point NW3921",6176
"6177","Pemaquid Point NW48877x",6177
"6178","Pembroke CE11677",6178
"6179","Pembroke CE15701",6179
"6180","Pembroke CE17528",6180
"6181","Pembroke CE3184",6181
"6182","Pembroke CE6717",6182
"6183","Pembroke NW11607",6183
"6184","Pembroke NW15302",6184
"6185","Pembroke NW17394",6185
"6186","Pembroke NW18261",6186
"6187","Pembroke NW44660x",6187
"6188","Pembroke SW1214",6188
"6189","Pembroke SW1717",6189
"6190","Pembroke SW18073",6190
"6191","Pembroke SW18321",6191
"6192","Pembroke SW2063",6192
